#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-02-12 14:23:37.565

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
20.8,0.0039011778161237,1.594195406295009,1.594190632974542,-0.001870476827184621,0.006414968179525549,0.00613621489057316
20.9,0.004025354162291584,1.59424210906106,1.594237027178626,-0.00206065628692492,0.006500433131403447,0.006165170440710064
21,0.003134601816314737,1.594431806753299,1.594428725486986,-0.001904691356156586,0.006441865060052365,0.006153842400460535
21.1,0.003124739435030686,1.594143801205686,1.594140738744855,-0.001879363717826715,0.0063947917312577,0.006112393418480127
21.2,0.002679587407071341,1.594501012919441,1.594498761370631,-0.001673187854930672,0.006359687532763545,0.006135639161204054
21.3,0.003751897226687212,1.594124268840241,1.594119853641078,-0.001730063955039921,0.006386757633891385,0.006147971355296213
21.4,0.004321673890872724,1.594520931891948,1.594515075305451,-0.001913133902266565,0.006406515613999077,0.006114193404237115
21.5,0.004029388772816902,1.594068100469235,1.594063007838681,-0.002081096135401665,0.006478060132003537,0.006134680264616247
21.6,0.003679722527289995,1.594178625256125,1.594174378437205,-0.002082873513530076,0.006468570505561566,0.00612405440146137
21.7,0.004102460052330869,1.594161837255867,1.594156558555188,-0.001898914877239257,0.006364679728920351,0.006074806197791873
21.8,0.003998905048847873,1.59422852784243,1.594223512480305,-0.001640750704087122,0.006330403213166293,0.006114077360346932
21.9,0.003014908370730507,1.594435341534889,1.594432491096129,-0.001976675170357321,0.006449854809940244,0.006139493655033983
22,0.003384299378825603,1.594420051713214,1.594416459969879,-0.002146414781620899,0.006498069331815442,0.006133335848159564
22.1,0.004185842003187272,1.594099773484218,1.594094277810808,-0.001662967930692289,0.006334045533407218,0.006111846732434391
22.2,0.004468713030017358,1.594186051532318,1.594179788325047,-0.001829597130231098,0.006410812257322803,0.006144191414636268
22.3,0.004439574176223456,1.594251701438769,1.594245519900106,-0.001425687950549025,0.006261679675458962,0.006097216268570225
22.4,0.00382227876585098,1.594282434207588,1.594277852260357,-0.001677186955719591,0.006324632728127805,0.006098198345517192
22.5,0.004795068192509138,1.594456506573675,1.59444929636416,-0.002137527890978818,0.006490571817278008,0.006128498758303954
22.6,0.004360675125950613,1.594184700936271,1.594178736908672,-0.001838928365405268,0.006377576205447963,0.00610670293392471
22.7,0.004764136178481751,1.594406162976947,1.59439904526606,-0.002183295377785464,0.006519175323057115,0.006142708538267125
22.8,0.004262947893226531,1.59409077029816,1.594085070259754,-0.001944238019513811,0.006451891037526514,0.006151978257730996
22.9,0.00307228949820154,1.59445165566771,1.594448695724873,-0.00188558454127615,0.006466243525037081,0.006185214326342011
23,0.002960665273668006,1.594313608183654,1.594310859180455,-0.002361477535158975,0.006605583938803721,0.006169048794062432
23.1,0.003007735729796618,1.594094382442185,1.594091544943235,-0.002377473938314687,0.006586503028032977,0.006142445751565338
23.2,0.003636238391628334,1.594521181577043,1.594517035427407,-0.002194403991088055,0.006509648481447835,0.006128630717861702
23.3,0.002729347603550238,1.594118477314282,1.59411614080545,-0.001998892396962538,0.006444149601698035,0.006126295232392381
23.4,0.002745486045651475,1.594112749307901,1.594110385077633,-0.001726064854250994,0.00633065782911781,0.006090806897964425
23.5,0.003503096244293061,1.594424787136258,1.594420938821126,-0.001604758796986748,0.0063306790453754,0.006123907770292846
23.6,0.002285540445766033,1.594537830964608,1.594536192967152,-0.001640306359555008,0.006324138931697408,0.00610771055913884
