#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-03-27 19:52:17.370
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Math 1: Function: C1/1000

#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Math 1 (V)
-0.00027175,-0.6915778118959379,-0.0006915778118959379
-0.0002705,-0.6879054197377888,-0.0006879054197377888
-0.00026925,-0.6915778118959379,-0.0006915778118959379
-0.000268,-0.6915778118959379,-0.0006915778118959379
-0.00026675,-0.6879054197377888,-0.0006879054197377888
-0.0002655,-0.6879054197377888,-0.0006879054197377888
-0.00026425,-0.6915778118959379,-0.0006915778118959379
-0.000263,-0.6952502040540871,-0.0006952502040540871
-0.00026175,-0.6915778118959379,-0.0006915778118959379
-0.0002605,-0.6915778118959379,-0.0006915778118959379
-0.00025925,-0.6915778118959379,-0.0006915778118959379
-0.000258,-0.6915778118959379,-0.0006915778118959379
-0.00025675,-0.6915778118959379,-0.0006915778118959379
-0.0002555,-0.6915778118959379,-0.0006915778118959379
-0.00025425,-0.6915778118959379,-0.0006915778118959379
-0.000253,-0.6915778118959379,-0.0006915778118959379
-0.00025175,-0.6989225962122363,-0.0006989225962122363
-0.0002505,-0.6879054197377888,-0.0006879054197377888
-0.00024925,-0.6879054197377888,-0.0006879054197377888
-0.000248,-0.6915778118959379,-0.0006915778118959379
-0.00024675,-0.6879054197377888,-0.0006879054197377888
-0.0002455,-0.6879054197377888,-0.0006879054197377888
-0.00024425,-0.6915778118959379,-0.0006915778118959379
-0.000243,-0.6952502040540871,-0.0006952502040540871
-0.00024175,-0.6915778118959379,-0.0006915778118959379
-0.0002405,-0.6915778118959379,-0.0006915778118959379
-0.00023925,-0.6879054197377888,-0.0006879054197377888
-0.000238,-0.6879054197377888,-0.0006879054197377888
-0.00023675,-0.6915778118959379,-0.0006915778118959379
-0.0002355,-0.6952502040540871,-0.0006952502040540871
-0.00023425,-0.6879054197377888,-0.0006879054197377888
-0.000233,-0.6915778118959379,-0.0006915778118959379
-0.00023175,-0.6952502040540871,-0.0006952502040540871
-0.0002305,-0.6952502040540871,-0.0006952502040540871
-0.00022925,-0.6915778118959379,-0.0006915778118959379
-0.000228,-0.6915778118959379,-0.0006915778118959379
-0.00022675,-0.6879054197377888,-0.0006879054197377888
-0.0002255,-0.6879054197377888,-0.0006879054197377888
-0.00022425,-0.6915778118959379,-0.0006915778118959379
-0.000223,-0.6915778118959379,-0.0006915778118959379
-0.00022175,-0.6952502040540871,-0.0006952502040540871
-0.0002205,-0.6915778118959379,-0.0006915778118959379
-0.00021925,-0.6879054197377888,-0.0006879054197377888
-0.000218,-0.6842330275796397,-0.0006842330275796397
-0.00021675,-0.6842330275796397,-0.0006842330275796397
-0.0002155,-0.6842330275796397,-0.0006842330275796397
-0.00021425,-0.6879054197377888,-0.0006879054197377888
-0.000213,-0.6915778118959379,-0.0006915778118959379
-0.00021175,-0.6915778118959379,-0.0006915778118959379
-0.0002105,-0.6915778118959379,-0.0006915778118959379
-0.00020925,-0.6879054197377888,-0.0006879054197377888
-0.000208,-0.6915778118959379,-0.0006915778118959379
-0.00020675,-0.6915778118959379,-0.0006915778118959379
-0.0002055,-0.6915778118959379,-0.0006915778118959379
-0.00020425,-0.6915778118959379,-0.0006915778118959379
-0.000203,-0.6842330275796397,-0.0006842330275796397
-0.00020175,-0.6879054197377888,-0.0006879054197377888
-0.0002005,-0.6842330275796397,-0.0006842330275796397
-0.00019925,-0.6842330275796397,-0.0006842330275796397
-0.000198,-0.6915778118959379,-0.0006915778118959379
-0.00019675,-0.6879054197377888,-0.0006879054197377888
-0.0001955,-0.6879054197377888,-0.0006879054197377888
-0.00019425,-0.6768882432633414,-0.0006768882432633414
-0.000193,-0.6842330275796397,-0.0006842330275796397
-0.00019175,-0.6879054197377888,-0.0006879054197377888
-0.0001905,-0.6879054197377888,-0.0006879054197377888
-0.00018925,-0.6879054197377888,-0.0006879054197377888
-0.000188,-0.6842330275796397,-0.0006842330275796397
-0.00018675,-0.6842330275796397,-0.0006842330275796397
-0.0001855,-0.6842330275796397,-0.0006842330275796397
-0.00018425,-0.6842330275796397,-0.0006842330275796397
-0.000183,-0.6879054197377888,-0.0006879054197377888
-0.00018175,-0.6805606354214906,-0.0006805606354214906
-0.0001805,-0.6805606354214906,-0.0006805606354214906
-0.00017925,-0.6842330275796397,-0.0006842330275796397
-0.000178,-0.6805606354214906,-0.0006805606354214906
-0.00017675,-0.6842330275796397,-0.0006842330275796397
-0.0001755,-0.6842330275796397,-0.0006842330275796397
-0.00017425,-0.6842330275796397,-0.0006842330275796397
-0.000173,-0.6842330275796397,-0.0006842330275796397
-0.00017175,-0.6805606354214906,-0.0006805606354214906
-0.0001705,-0.6805606354214906,-0.0006805606354214906
-0.00016925,-0.6805606354214906,-0.0006805606354214906
-0.000168,-0.6805606354214906,-0.0006805606354214906
-0.00016675,-0.6842330275796397,-0.0006842330275796397
-0.0001655,-0.6768882432633414,-0.0006768882432633414
-0.00016425,-0.6805606354214906,-0.0006805606354214906
-0.000163,-0.6805606354214906,-0.0006805606354214906
-0.00016175,-0.6805606354214906,-0.0006805606354214906
-0.0001605,-0.6805606354214906,-0.0006805606354214906
-0.00015925,-0.6768882432633414,-0.0006768882432633414
-0.000158,-0.6768882432633414,-0.0006768882432633414
-0.00015675,-0.6768882432633414,-0.0006768882432633414
-0.0001555,-0.6768882432633414,-0.0006768882432633414
-0.00015425,-0.6768882432633414,-0.0006768882432633414
-0.000153,-0.6768882432633414,-0.0006768882432633414
-0.00015175,-0.6768882432633414,-0.0006768882432633414
-0.0001505,-0.6768882432633414,-0.0006768882432633414
-0.00014925,-0.6768882432633414,-0.0006768882432633414
-0.000148,-0.6732158511051922,-0.0006732158511051922
-0.00014675,-0.6732158511051922,-0.0006732158511051922
-0.0001455,-0.6732158511051922,-0.0006732158511051922
-0.00014425,-0.6805606354214906,-0.0006805606354214906
-0.000143,-0.6768882432633414,-0.0006768882432633414
-0.00014175,-0.6695434589470431,-0.0006695434589470431
-0.0001405,-0.665871066788894,-0.0006658710667888939
-0.00013925,-0.6695434589470431,-0.0006695434589470431
-0.000138,-0.6732158511051922,-0.0006732158511051922
-0.00013675,-0.6695434589470431,-0.0006695434589470431
-0.0001355,-0.6695434589470431,-0.0006695434589470431
-0.00013425,-0.6695434589470431,-0.0006695434589470431
-0.000133,-0.665871066788894,-0.0006658710667888939
-0.00013175,-0.665871066788894,-0.0006658710667888939
-0.0001305,-0.6621986746307449,-0.0006621986746307448
-0.00012925,-0.6621986746307449,-0.0006621986746307448
-0.000128,-0.6695434589470431,-0.0006695434589470431
-0.00012675,-0.665871066788894,-0.0006658710667888939
-0.0001255,-0.6621986746307449,-0.0006621986746307448
-0.00012425,-0.6621986746307449,-0.0006621986746307448
-0.000123,-0.6585262824725957,-0.0006585262824725957
-0.00012175,-0.6621986746307449,-0.0006621986746307448
-0.0001205,-0.6621986746307449,-0.0006621986746307448
-0.00011925,-0.6621986746307449,-0.0006621986746307448
-0.000118,-0.6621986746307449,-0.0006621986746307448
-0.00011675,-0.665871066788894,-0.0006658710667888939
-0.0001155,-0.6621986746307449,-0.0006621986746307448
-0.00011425,-0.6585262824725957,-0.0006585262824725957
-0.000113,-0.6621986746307449,-0.0006621986746307448
-0.00011175,-0.6585262824725957,-0.0006585262824725957
-0.0001105,-0.6585262824725957,-0.0006585262824725957
-0.00010925,-0.6585262824725957,-0.0006585262824725957
-0.000108,-0.6548538903144465,-0.0006548538903144466
-0.00010675,-0.6585262824725957,-0.0006585262824725957
-0.0001055,-0.6548538903144465,-0.0006548538903144466
-0.00010425,-0.6548538903144465,-0.0006548538903144466
-0.000103,-0.6548538903144465,-0.0006548538903144466
-0.00010175,-0.6548538903144465,-0.0006548538903144466
-0.0001005,-0.6511814981562974,-0.0006511814981562975
-9.925e-05,-0.6511814981562974,-0.0006511814981562975
-9.8e-05,-0.6475091059981483,-0.0006475091059981483
-9.674999999999999e-05,-0.6475091059981483,-0.0006475091059981483
-9.55e-05,-0.6511814981562974,-0.0006511814981562975
-9.425e-05,-0.6475091059981483,-0.0006475091059981483
-9.3e-05,-0.6475091059981483,-0.0006475091059981483
-9.174999999999999e-05,-0.6438367138399992,-0.0006438367138399992
-9.05e-05,-0.6438367138399992,-0.0006438367138399992
-8.925e-05,-0.6438367138399992,-0.0006438367138399992
-8.8e-05,-0.6438367138399992,-0.0006438367138399992
-8.674999999999999e-05,-0.6364919295237008,-0.0006364919295237008
-8.55e-05,-0.64016432168185,-0.00064016432168185
-8.425e-05,-0.64016432168185,-0.00064016432168185
-8.3e-05,-0.64016432168185,-0.00064016432168185
-8.174999999999999e-05,-0.6364919295237008,-0.0006364919295237008
-8.050000000000001e-05,-0.64016432168185,-0.00064016432168185
-7.925e-05,-0.6328195373655517,-0.0006328195373655518
-7.8e-05,-0.6291471452074026,-0.0006291471452074026
-7.675e-05,-0.6328195373655517,-0.0006328195373655518
-7.549999999999999e-05,-0.6291471452074026,-0.0006291471452074026
-7.425e-05,-0.6328195373655517,-0.0006328195373655518
-7.3e-05,-0.6291471452074026,-0.0006291471452074026
-7.175e-05,-0.6254747530492535,-0.0006254747530492535
-7.049999999999999e-05,-0.6291471452074026,-0.0006291471452074026
-6.925e-05,-0.6218023608911043,-0.0006218023608911043
-6.8e-05,-0.6181299687329551,-0.0006181299687329551
-6.675e-05,-0.6181299687329551,-0.0006181299687329551
-6.549999999999999e-05,-0.6181299687329551,-0.0006181299687329551
-6.425e-05,-0.6181299687329551,-0.0006181299687329551
-6.3e-05,-0.614457576574806,-0.000614457576574806
-6.175e-05,-0.614457576574806,-0.000614457576574806
-6.05e-05,-0.6107851844166569,-0.0006107851844166568
-5.925e-05,-0.6071127922585078,-0.0006071127922585078
-5.8e-05,-0.6034404001003586,-0.0006034404001003586
-5.675e-05,-0.5997680079422094,-0.0005997680079422094
-5.55e-05,-0.5997680079422094,-0.0005997680079422094
-5.425e-05,-0.5924232236259112,-0.0005924232236259112
-5.3e-05,-0.5960956157840603,-0.0005960956157840603
-5.175e-05,-0.5924232236259112,-0.0005924232236259112
-5.05e-05,-0.5887508314677621,-0.0005887508314677621
-4.925e-05,-0.5924232236259112,-0.0005924232236259112
-4.8e-05,-0.5814060471514637,-0.0005814060471514637
-4.675e-05,-0.5740612628351655,-0.0005740612628351655
-4.55e-05,-0.5667164785188672,-0.0005667164785188672
-4.425e-05,-0.5667164785188672,-0.0005667164785188672
-4.3e-05,-0.5593716942025689,-0.0005593716942025689
-4.175e-05,-0.5520269098862707,-0.0005520269098862707
-4.05e-05,-0.5483545177281215,-0.0005483545177281215
-3.925e-05,-0.5410097334118232,-0.0005410097334118232
-3.8e-05,-0.5299925569373758,-0.0005299925569373757
-3.675e-05,-0.5226477726210775,-0.0005226477726210776
-3.55e-05,-0.5116305961466301,-0.0005116305961466301
-3.425e-05,-0.5006134196721826,-0.0005006134196721827
-3.3e-05,-0.4895962431977352,-0.0004895962431977352
-3.175e-05,-0.4785790667232878,-0.0004785790667232878
-3.05e-05,-0.4638894980906912,-0.0004638894980906912
-2.925e-05,-0.4491999294580947,-0.0004491999294580947
-2.8e-05,-0.4345103608254981,-0.0004345103608254981
-2.675e-05,-0.4161484000347524,-0.0004161484000347524
-2.55e-05,-0.3977864392440067,-0.0003977864392440067
-2.425e-05,-0.3757520862951119,-0.0003757520862951119
-2.3e-05,-0.3573901255043662,-0.0003573901255043661
-2.175e-05,-0.3390281647136205,-0.0003390281647136205
-2.05e-05,-0.3206662039228748,-0.0003206662039228748
-1.925e-05,-0.3096490274484273,-0.0003096490274484273
-1.8e-05,-0.2839422823413834,-0.0002839422823413834
-1.675e-05,-0.2619079293924885,-0.0002619079293924885
-1.55e-05,-0.2435459686017428,-0.0002435459686017428
-1.425e-05,-0.221511615652848,-0.000221511615652848
-1.3e-05,-0.1994772627039532,-0.0001994772627039532
-1.175e-05,-0.1811153019132075,-0.0001811153019132075
-1.05e-05,-0.1590809489643126,-0.0001590809489643126
-9.25e-06,-0.1370465960154177,-0.0001370465960154178
-8e-06,-0.1260294195409704,-0.0001260294195409703
-6.750000000000001e-06,-0.1039950665920755,-0.0001039950665920755
-5.500000000000001e-06,-0.08563310580132981,-8.563310580132981e-05
-4.25e-06,-0.06727114501058411,-6.727114501058411e-05
-3e-06,-0.04890918421983841,-4.890918421983841e-05
-1.75e-06,-0.02687483127094357,-2.687483127094357e-05
-5.000000000000001e-07,-0.008512870480197866,-8.512870480197866e-06
7.5e-07,0.009849090310547834,9.849090310547833e-06
2e-06,0.03188344325944267,3.188344325944267e-05
3.25e-06,0.05391779620833751,5.391779620833751e-05
4.5e-06,0.07227975699908322,7.227975699908321e-05
5.75e-06,0.09431410994797805,9.431410994797805e-05
7e-06,0.1163484628968729,0.0001163484628968729
8.249999999999999e-06,0.1347104236876186,0.0001347104236876186
9.500000000000001e-06,0.1530723844783643,0.0001530723844783643
1.075e-05,0.17143434526911,0.00017143434526911
1.2e-05,0.1934686982180048,0.0001934686982180048
1.325e-05,0.2118306590087505,0.0002118306590087505
1.45e-05,0.2375374041157945,0.0002375374041157945
1.575e-05,0.2522269727483911,0.000252226972748391
1.7e-05,0.2669165413809876,0.0002669165413809876
1.825e-05,0.2889508943298825,0.0002889508943298825
1.95e-05,0.3109852472787774,0.0003109852472787774
2.075e-05,0.3293472080695231,0.0003293472080695231
2.2e-05,0.3513815610184179,0.0003513815610184179
2.325e-05,0.3734159139673127,0.0003734159139673127
2.45e-05,0.380760698283611,0.000380760698283611
2.575e-05,0.406467443390655,0.000406467443390655
2.7e-05,0.4248294041814007,0.0004248294041814007
2.825e-05,0.4468637571302955,0.0004468637571302955
2.95e-05,0.4688981100791904,0.0004688981100791904
3.075e-05,0.4835876787117869,0.0004835876787117869
3.2e-05,0.5092944238188308,0.0005092944238188308
3.325e-05,0.5276563846095765,0.0005276563846095765
3.45e-05,0.5423459532421731,0.0005423459532421731
3.575e-05,0.5643803061910679,0.0005643803061910679
3.7e-05,0.5827422669818136,0.0005827422669818136
3.825e-05,0.6011042277725593,0.0006011042277725594
3.95e-05,0.6231385807214542,0.0006231385807214542
4.075e-05,0.6415005415121999,0.0006415005415121999
4.2e-05,0.6635348944610947,0.0006635348944610947
4.325e-05,0.6818968552518404,0.0006818968552518404
4.45e-05,0.7039312082007353,0.0007039312082007353
4.575e-05,0.7186207768333318,0.0007186207768333318
4.7e-05,0.7369827376240775,0.0007369827376240776
4.825e-05,0.7553446984148232,0.0007553446984148232
4.95e-05,0.7737066592055689,0.0007737066592055689
5.075e-05,0.7920686199963146,0.0007920686199963146
5.2e-05,0.8067581886289111,0.0008067581886289112
5.325e-05,0.8251201494196568,0.0008251201494196568
5.45e-05,0.8434821102104025,0.0008434821102104025
5.575e-05,0.8618440710011482,0.0008618440710011483
5.7e-05,0.8802060317918939,0.0008802060317918939
5.825e-05,0.8985679925826396,0.0008985679925826396
5.95e-05,0.9169299533733853,0.0009169299533733854
6.075e-05,0.935291914164131,0.000935291914164131
6.2e-05,0.9573262671130259,0.0009573262671130259
6.325000000000001e-05,0.9720158357456224,0.0009720158357456225
6.45e-05,0.9940501886945173,0.0009940501886945173
6.575e-05,1.008739757327114,0.001008739757327114
6.7e-05,1.030774110276009,0.001030774110276009
6.825000000000001e-05,1.052808463224904,0.001052808463224903
6.95e-05,1.0674980318575,0.0010674980318575
7.075e-05,1.082187600490097,0.001082187600490097
7.2e-05,1.104221953438991,0.001104221953438991
7.325000000000001e-05,1.122583914229737,0.001122583914229737
7.449999999999999e-05,1.137273482862334,0.001137273482862334
7.575e-05,1.15563544365308,0.00115563544365308
7.7e-05,1.170325012285676,0.001170325012285676
7.825e-05,1.188686973076422,0.001188686973076422
7.950000000000001e-05,1.207048933867167,0.001207048933867167
8.075e-05,1.218066110341615,0.001218066110341615
8.2e-05,1.24010046329051,0.00124010046329051
8.325e-05,1.251117639764957,0.001251117639764957
8.450000000000001e-05,1.265807208397554,0.001265807208397554
8.575e-05,1.284169169188299,0.0012841691691883
8.7e-05,1.306203522137194,0.001306203522137194
8.825e-05,1.32456548292794,0.00132456548292794
8.950000000000001e-05,1.342927443718686,0.001342927443718686
9.075e-05,1.361289404509431,0.001361289404509431
9.2e-05,1.372306580983879,0.001372306580983879
9.325e-05,1.386996149616475,0.001386996149616475
9.450000000000001e-05,1.401685718249072,0.001401685718249072
9.575e-05,1.420047679039818,0.001420047679039817
9.7e-05,1.442082031988712,0.001442082031988712
9.825e-05,1.449426816305011,0.001449426816305011
9.950000000000001e-05,1.467788777095757,0.001467788777095756
0.00010075,1.486150737886502,0.001486150737886502
0.000102,1.500840306519099,0.001500840306519099
0.00010325,1.515529875151695,0.001515529875151695
0.0001045,1.530219443784292,0.001530219443784292
0.00010575,1.548581404575037,0.001548581404575037
0.000107,1.563270973207634,0.001563270973207634
0.00010825,1.574288149682082,0.001574288149682081
0.0001095,1.596322502630976,0.001596322502630976
0.00011075,1.611012071263573,0.001611012071263573
0.000112,1.625701639896169,0.001625701639896169
0.00011325,1.640391208528766,0.001640391208528766
0.0001145,1.658753169319512,0.001658753169319512
0.00011575,1.66609795363581,0.00166609795363581
0.000117,1.680787522268407,0.001680787522268406
0.00011825,1.695477090901003,0.001695477090901003
0.0001195,1.70649426737545,0.00170649426737545
0.00012075,1.724856228166196,0.001724856228166196
0.000122,1.743218188956942,0.001743218188956942
0.00012325,1.761580149747688,0.001761580149747688
0.0001245,1.772597326222135,0.001772597326222135
0.00012575,1.787286894854732,0.001787286894854732
0.000127,1.790959287012881,0.001790959287012881
0.00012825,1.805648855645477,0.001805648855645477
0.0001295,1.824010816436223,0.001824010816436223
0.00013075,1.838700385068819,0.001838700385068819
0.000132,1.846045169385118,0.001846045169385118
0.00013325,1.857062345859565,0.001857062345859565
0.0001345,1.87909669880846,0.00187909669880846
0.00013575,1.882769090966609,0.001882769090966609
0.000137,1.901131051757355,0.001901131051757355
0.00013825,1.912148228231802,0.001912148228231802
0.0001395,1.926837796864399,0.001926837796864399
0.00014075,1.937854973338846,0.001937854973338846
0.000142,1.956216934129592,0.001956216934129592
0.00014325,1.967234110604039,0.001967234110604039
0.0001445,1.978251287078487,0.001978251287078487
0.00014575,1.985596071394785,0.001985596071394785
0.000147,1.996613247869233,0.001996613247869232
0.00014825,2.00763042434368,0.00200763042434368
0.0001495,2.022319992976277,0.002022319992976277
0.00015075,2.029664777292575,0.002029664777292575
0.000152,2.044354345925171,0.002044354345925171
0.00015325,2.059043914557768,0.002059043914557768
0.0001545,2.070061091032215,0.002070061091032215
0.00015575,2.081078267506663,0.002081078267506663
0.000157,2.092095443981111,0.002092095443981111
0.00015825,2.09576783613926,0.00209576783613926
0.0001595,2.106785012613707,0.002106785012613707
0.00016075,2.121474581246304,0.002121474581246304
0.000162,2.132491757720751,0.002132491757720751
0.00016325,2.139836542037049,0.002139836542037049
0.0001645,2.154526110669646,0.002154526110669646
0.00016575,2.165543287144093,0.002165543287144093
0.000167,2.172888071460391,0.002172888071460391
0.00016825,2.18023285577669,0.00218023285577669
0.0001695,2.191250032251137,0.002191250032251137
0.00017075,2.198594816567435,0.002198594816567436
0.000172,2.209611993041883,0.002209611993041883
0.00017325,2.22062916951633,0.002220629169516331
0.0001745,2.227973953832628,0.002227973953832629
0.00017575,2.235318738148927,0.002235318738148927
0.000177,2.246335914623374,0.002246335914623374
0.00017825,2.253680698939672,0.002253680698939672
0.0001795,2.261025483255971,0.002261025483255971
0.00018075,2.26469787541412,0.00226469787541412
0.000182,2.272042659730418,0.002272042659730418
0.00018325,2.279387444046717,0.002279387444046716
0.0001845,2.294077012679313,0.002294077012679313
0.00018575,2.297749404837462,0.002297749404837462
0.000187,2.305094189153761,0.002305094189153761
0.00018825,2.319783757786357,0.002319783757786357
0.0001895,2.323456149944506,0.002323456149944506
0.00019075,2.330800934260805,0.002330800934260805
0.000192,2.338145718577103,0.002338145718577103
0.00019325,2.345490502893401,0.002345490502893401
0.0001945,2.352835287209699,0.002352835287209699
0.00019575,2.356507679367848,0.002356507679367848
0.000197,2.363852463684147,0.002363852463684147
0.00019825,2.371197248000445,0.002371197248000445
0.0001995,2.374869640158594,0.002374869640158594
0.00020075,2.382214424474892,0.002382214424474892
0.000202,2.389559208791191,0.002389559208791191
0.00020325,2.389559208791191,0.002389559208791191
0.0002045,2.404248777423788,0.002404248777423788
0.00020575,2.411593561740085,0.002411593561740086
0.000207,2.411593561740085,0.002411593561740086
0.00020825,2.415265953898235,0.002415265953898235
0.0002095,2.418938346056384,0.002418938346056384
0.00021075,2.426283130372682,0.002426283130372682
0.000212,2.429955522530831,0.002429955522530831
0.00021325,2.433627914688981,0.002433627914688981
0.0002145,2.440972699005279,0.002440972699005279
0.00021575,2.444645091163428,0.002444645091163428
0.000217,2.448317483321577,0.002448317483321577
0.00021825,2.448317483321577,0.002448317483321577
0.0002195,2.455662267637875,0.002455662267637875
0.00022075,2.455662267637875,0.002455662267637875
0.000222,2.459334659796025,0.002459334659796025
0.00022325,2.463007051954174,0.002463007051954174
0.0002245,2.463007051954174,0.002463007051954174
0.00022575,2.474024228428621,0.002474024228428621
0.000227,2.470351836270472,0.002470351836270472
0.00022825,2.470351836270472,0.002470351836270472
0.0002295,2.474024228428621,0.002474024228428621
0.00023075,2.481369012744919,0.002481369012744919
0.000232,2.481369012744919,0.002481369012744919
0.00023325,2.488713797061218,0.002488713797061218
0.0002345,2.492386189219367,0.002492386189219367
0.00023575,2.492386189219367,0.002492386189219367
0.000237,2.488713797061218,0.002488713797061218
0.00023825,2.492386189219367,0.002492386189219367
0.0002395,2.492386189219367,0.002492386189219367
0.00024075,2.492386189219367,0.002492386189219367
0.000242,2.492386189219367,0.002492386189219367
0.00024325,2.492386189219367,0.002492386189219367
0.0002445,2.496058581377516,0.002496058581377516
0.00024575,2.499730973535665,0.002499730973535665
0.000247,2.499730973535665,0.002499730973535665
0.00024825,2.496058581377516,0.002496058581377516
0.0002495,2.496058581377516,0.002496058581377516
0.00025075,2.499730973535665,0.002499730973535665
0.000252,2.496058581377516,0.002496058581377516
0.00025325,2.496058581377516,0.002496058581377516
0.0002545,2.492386189219367,0.002492386189219367
0.00025575,2.499730973535665,0.002499730973535665
0.000257,2.496058581377516,0.002496058581377516
0.00025825,2.492386189219367,0.002492386189219367
0.0002595,2.488713797061218,0.002488713797061218
0.00026075,2.496058581377516,0.002496058581377516
0.000262,2.488713797061218,0.002488713797061218
0.00026325,2.488713797061218,0.002488713797061218
0.0002645,2.488713797061218,0.002488713797061218
0.00026575,2.485041404903068,0.002485041404903068
0.000267,2.481369012744919,0.002481369012744919
0.00026825,2.474024228428621,0.002474024228428621
0.0002695,2.474024228428621,0.002474024228428621
0.00027075,2.474024228428621,0.002474024228428621
0.000272,2.474024228428621,0.002474024228428621
0.00027325,2.474024228428621,0.002474024228428621
0.0002745,2.463007051954174,0.002463007051954174
0.00027575,2.463007051954174,0.002463007051954174
0.000277,2.455662267637875,0.002455662267637875
0.00027825,2.455662267637875,0.002455662267637875
0.0002795,2.451989875479726,0.002451989875479726
0.00028075,2.448317483321577,0.002448317483321577
0.000282,2.444645091163428,0.002444645091163428
0.00028325,2.440972699005279,0.002440972699005279
0.0002845,2.429955522530831,0.002429955522530831
0.00028575,2.429955522530831,0.002429955522530831
0.000287,2.429955522530831,0.002429955522530831
0.00028825,2.418938346056384,0.002418938346056384
0.0002895,2.415265953898235,0.002415265953898235
0.00029075,2.415265953898235,0.002415265953898235
0.000292,2.404248777423788,0.002404248777423788
0.00029325,2.396903993107489,0.002396903993107489
0.0002945,2.400576385265638,0.002400576385265638
0.00029575,2.396903993107489,0.002396903993107489
0.000297,2.385886816633042,0.002385886816633042
0.00029825,2.378542032316743,0.002378542032316743
0.0002995,2.374869640158594,0.002374869640158594
0.00030075,2.367524855842296,0.002367524855842296
0.000302,2.360180071525998,0.002360180071525998
0.00030325,2.352835287209699,0.002352835287209699
0.0003045,2.345490502893401,0.002345490502893401
0.00030575,2.341818110735252,0.002341818110735252
0.000307,2.330800934260805,0.002330800934260805
0.00030825,2.327128542102655,0.002327128542102655
0.0003095,2.319783757786357,0.002319783757786357
0.00031075,2.316111365628208,0.002316111365628208
0.000312,2.301421796995611,0.002301421796995611
0.00031325,2.294077012679313,0.002294077012679313
0.0003145,2.294077012679313,0.002294077012679313
0.00031575,2.279387444046717,0.002279387444046716
0.000317,2.272042659730418,0.002272042659730418
0.00031825,2.268370267572269,0.002268370267572269
0.0003195,2.253680698939672,0.002253680698939672
0.00032075,2.246335914623374,0.002246335914623374
0.000322,2.242663522465225,0.002242663522465225
0.00032325,2.231646345990778,0.002231646345990778
0.0003245,2.22062916951633,0.002220629169516331
0.00032575,2.205939600883734,0.002205939600883734
0.000327,2.205939600883734,0.002205939600883734
0.00032825,2.194922424409286,0.002194922424409287
0.0003295,2.187577640092988,0.002187577640092988
0.00033075,2.18023285577669,0.00218023285577669
0.000332,2.161870894985944,0.002161870894985944
0.00033325,2.150853718511497,0.002150853718511497
0.0003345,2.143508934195198,0.002143508934195198
0.00033575,2.128819365562602,0.002128819365562602
0.000337,2.121474581246304,0.002121474581246304
0.00033825,2.110457404771856,0.002110457404771856
0.0003395,2.103112620455558,0.002103112620455558
0.00034075,2.088423051822961,0.002088423051822961
0.000342,2.081078267506663,0.002081078267506663
0.00034325,2.073733483190365,0.002073733483190365
0.0003445,2.059043914557768,0.002059043914557768
0.00034575,2.048026738083321,0.002048026738083321
0.000347,2.037009561608873,0.002037009561608873
0.00034825,2.025992385134426,0.002025992385134426
0.0003495,2.014975208659978,0.002014975208659978
0.00035075,2.003958032185531,0.002003958032185531
0.000352,1.985596071394785,0.001985596071394785
0.00035325,1.978251287078487,0.001978251287078487
0.0003545,1.96356171844589,0.00196356171844589
0.00035575,1.959889326287741,0.001959889326287741
0.000357,1.945199757655145,0.001945199757655144
0.00035825,1.930510189022548,0.001930510189022548
0.0003595,1.915820620389951,0.001915820620389952
0.00036075,1.901131051757355,0.001901131051757355
0.000362,1.893786267441057,0.001893786267441057
0.00036325,1.882769090966609,0.001882769090966609
0.0003645,1.868079522334013,0.001868079522334013
0.00036575,1.853389953701416,0.001853389953701416
0.000367,1.842372777226969,0.001842372777226969
0.00036825,1.827683208594372,0.001827683208594372
0.0003695,1.809321247803626,0.001809321247803626
0.00037075,1.798304071329179,0.001798304071329179
0.000372,1.783614502696582,0.001783614502696582
0.00037325,1.768924934063986,0.001768924934063986
0.0003745,1.754235365431389,0.001754235365431389
0.00037575,1.743218188956942,0.001743218188956942
0.000377,1.728528620324345,0.001728528620324345
0.00037825,1.717511443849898,0.001717511443849898
0.0003795,1.695477090901003,0.001695477090901003
0.00038075,1.677115130110257,0.001677115130110257
0.000382,1.669770345793959,0.001669770345793959
0.00038325,1.651408385003213,0.001651408385003213
0.0003845,1.640391208528766,0.001640391208528766
0.00038575,1.625701639896169,0.001625701639896169
0.000387,1.611012071263573,0.001611012071263573
0.00038825,1.603667286947275,0.001603667286947275
0.0003895,1.588977718314678,0.001588977718314678
0.00039075,1.570615757523932,0.001570615757523932
0.000392,1.552253796733187,0.001552253796733187
0.00039325,1.533891835942441,0.001533891835942441
0.0003945,1.522874659467994,0.001522874659467994
0.00039575,1.508185090835397,0.001508185090835397
0.000397,1.49716791436095,0.00149716791436095
