#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-02-28 16:46:08.746
#Sample rate: 4e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
0.001052875,0.5276563846095765
0.001053125,0.5276563846095765
0.001053375,0.5313287767677257
0.001053625,0.5313287767677257
0.001053875,0.5276563846095765
0.001054125,0.5350011689258748
0.001054375,0.5350011689258748
0.001054625,0.5350011689258748
0.001054875,0.5313287767677257
0.001055125,0.5313287767677257
0.001055375,0.5313287767677257
0.001055625,0.5350011689258748
0.001055875,0.5313287767677257
0.001056125,0.5313287767677257
0.001056375,0.5276563846095765
0.001056625,0.5239839924514273
0.001056875,0.5313287767677257
0.001057125,0.5276563846095765
0.001057375,0.5313287767677257
0.001057625,0.5276563846095765
0.001057875,0.5313287767677257
0.001058125,0.5350011689258748
0.001058375,0.5350011689258748
0.001058625,0.5350011689258748
0.001058875,0.538673561084024
0.001059125,0.5423459532421731
0.001059375,0.5350011689258748
0.001059625,0.5350011689258748
0.001059875,0.538673561084024
0.001060125,0.538673561084024
0.001060375,0.5313287767677257
0.001060625,0.5350011689258748
0.001060875,0.538673561084024
0.001061125,0.538673561084024
0.001061375,0.5313287767677257
0.001061625,0.5350011689258748
0.001061875,0.538673561084024
0.001062125,0.538673561084024
0.001062375,0.5423459532421731
0.001062625,0.538673561084024
0.001062875,0.5423459532421731
0.001063125,0.538673561084024
0.001063375,0.5423459532421731
0.001063625,0.5423459532421731
0.001063875,0.538673561084024
0.001064125,0.538673561084024
0.001064375,0.5423459532421731
0.001064625,0.5460183454003222
0.001064875,0.5460183454003222
0.001065125,0.5423459532421731
0.001065375,0.5460183454003222
0.001065625,0.5460183454003222
0.001065875,0.5423459532421731
0.001066125,0.5350011689258748
0.001066375,0.538673561084024
0.001066625,0.5350011689258748
0.001066875,0.5313287767677257
0.001067125,0.5350011689258748
0.001067375,0.5423459532421731
0.001067625,0.5423459532421731
0.001067875,0.5460183454003222
0.001068125,0.5423459532421731
0.001068375,0.5460183454003222
0.001068625,0.5460183454003222
0.001068875,0.5423459532421731
0.001069125,0.5423459532421731
0.001069375,0.5460183454003222
0.001069625,0.5423459532421731
0.001069875,0.538673561084024
0.001070125,0.5460183454003222
0.001070375,0.5460183454003222
0.001070625,0.5460183454003222
0.001070875,0.5423459532421731
0.001071125,0.5423459532421731
0.001071375,0.5423459532421731
0.001071625,0.5423459532421731
0.001071875,0.5496907375584714
0.001072125,0.5460183454003222
0.001072375,0.5496907375584714
0.001072625,0.5460183454003222
0.001072875,0.5496907375584714
0.001073125,0.5460183454003222
0.001073375,0.5460183454003222
0.001073625,0.5496907375584714
0.001073875,0.5460183454003222
0.001074125,0.5460183454003222
0.001074375,0.5496907375584714
0.001074625,0.5460183454003222
0.001074875,0.5423459532421731
0.001075125,0.5496907375584714
0.001075375,0.5423459532421731
0.001075625,0.5460183454003222
0.001075875,0.5460183454003222
0.001076125,0.538673561084024
0.001076375,0.5423459532421731
0.001076625,0.5460183454003222
0.001076875,0.5423459532421731
0.001077125,0.5496907375584714
0.001077375,0.5460183454003222
0.001077625,0.5460183454003222
0.001077875,0.5496907375584714
0.001078125,0.5496907375584714
0.001078375,0.5533631297166205
0.001078625,0.5496907375584714
0.001078875,0.5496907375584714
0.001079125,0.5496907375584714
0.001079375,0.5496907375584714
0.001079625,0.5533631297166205
0.001079875,0.5533631297166205
0.001080125,0.5460183454003222
0.001080375,0.5496907375584714
0.001080625,0.5460183454003222
0.001080875,0.5460183454003222
0.001081125,0.538673561084024
0.001081375,0.5460183454003222
0.001081625,0.5460183454003222
0.001081875,0.5496907375584714
0.001082125,0.5570355218747697
0.001082375,0.5533631297166205
0.001082625,0.5533631297166205
0.001082875,0.5570355218747697
0.001083125,0.5533631297166205
0.001083375,0.5460183454003222
0.001083625,0.5533631297166205
0.001083875,0.5496907375584714
0.001084125,0.5460183454003222
0.001084375,0.5496907375584714
0.001084625,0.5533631297166205
0.001084875,0.5533631297166205
0.001085125,0.5533631297166205
0.001085375,0.5533631297166205
0.001085625,0.5533631297166205
0.001085875,0.5533631297166205
0.001086125,0.5496907375584714
0.001086375,0.5496907375584714
0.001086625,0.5496907375584714
0.001086875,0.5533631297166205
0.001087125,0.5533631297166205
0.001087375,0.5496907375584714
0.001087625,0.5496907375584714
0.001087875,0.5496907375584714
0.001088125,0.5496907375584714
0.001088375,0.5496907375584714
0.001088625,0.5533631297166205
0.001088875,0.5496907375584714
0.001089125,0.5533631297166205
0.001089375,0.5496907375584714
0.001089625,0.5533631297166205
0.001089875,0.5533631297166205
0.001090125,0.5533631297166205
0.001090375,0.5496907375584714
0.001090625,0.5460183454003222
0.001090875,0.5496907375584714
0.001091125,0.5496907375584714
0.001091375,0.5607079140329188
0.001091625,0.5533631297166205
0.001091875,0.5533631297166205
0.001092125,0.5533631297166205
0.001092375,0.5607079140329188
0.001092625,0.5533631297166205
0.001092875,0.5570355218747697
0.001093125,0.5570355218747697
0.001093375,0.5607079140329188
0.001093625,0.5607079140329188
0.001093875,0.5570355218747697
0.001094125,0.5533631297166205
0.001094375,0.5570355218747697
0.001094625,0.5570355218747697
0.001094875,0.5570355218747697
0.001095125,0.5533631297166205
0.001095375,0.5570355218747697
0.001095625,0.5570355218747697
0.001095875,0.5570355218747697
0.001096125,0.5533631297166205
0.001096375,0.5533631297166205
0.001096625,0.5533631297166205
0.001096875,0.5496907375584714
0.001097125,0.5533631297166205
0.001097375,0.5496907375584714
0.001097625,0.5533631297166205
0.001097875,0.5570355218747697
0.001098125,0.5533631297166205
0.001098375,0.5533631297166205
0.001098625,0.5496907375584714
0.001098875,0.5460183454003222
0.001099125,0.5496907375584714
0.001099375,0.5570355218747697
0.001099625,0.5533631297166205
0.001099875,0.5570355218747697
0.001100125,0.5570355218747697
0.001100375,0.5533631297166205
0.001100625,0.5570355218747697
0.001100875,0.5533631297166205
0.001101125,0.5533631297166205
0.001101375,0.5533631297166205
0.001101625,0.5533631297166205
