#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-02-28 21:34:40.889
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: -1.27837 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.000254394,0.722293168991481,4.87039531139294
0.000255024,0.722293168991481,4.874035381799932
0.000255654,0.722293168991481,4.888595663427899
0.000256284,0.7186207768333318,4.89223573383489
0.000256914,0.7112759925170336,4.89223573383489
0.000257544,0.7149483846751827,4.89223573383489
0.000258174,0.7149483846751827,4.895875804241882
0.000258804,0.7149483846751827,4.895875804241882
0.000259434,0.7149483846751827,4.903155945055865
0.000260064,0.7186207768333318,4.906796015462857
0.000260694,0.7149483846751827,4.906796015462857
0.000261324,0.7186207768333318,4.910436085869849
0.0002619540000000001,0.7149483846751827,4.917716226683832
0.0002625840000000001,0.7149483846751827,4.921356297090823
0.0002632140000000001,0.7186207768333318,4.924996367497815
0.0002638440000000001,0.7186207768333318,4.928636437904807
0.0002644740000000001,0.722293168991481,4.932276508311799
0.0002651040000000001,0.722293168991481,4.932276508311799
0.0002657340000000001,0.722293168991481,4.93591657871879
0.0002663640000000001,0.722293168991481,4.943196719532773
0.0002669940000000001,0.7259655611496301,4.950476860346757
0.0002676240000000001,0.7186207768333318,4.950476860346757
0.0002682540000000001,0.7149483846751827,4.954116930753749
0.0002688840000000001,0.7186207768333318,4.95775700116074
0.000269514,0.7149483846751827,4.95775700116074
0.000270144,0.7186207768333318,4.965037141974723
0.000270774,0.7149483846751827,4.965037141974723
0.000271404,0.7186207768333318,4.965037141974723
0.000272034,0.722293168991481,4.965037141974723
0.000272664,0.7186207768333318,4.972317282788707
0.000273294,0.7186207768333318,4.972317282788707
0.000273924,0.7186207768333318,4.968677212381715
0.000274554,0.7149483846751827,4.972317282788707
0.000275184,0.7149483846751827,4.975957353195699
0.000275814,0.7149483846751827,4.97959742360269
0.000276444,0.7149483846751827,4.986877564416673
0.000277074,0.7149483846751827,4.990517634823665
0.000277704,0.7186207768333318,4.986877564416673
0.000278334,0.7186207768333318,4.994157705230656
0.000278964,0.722293168991481,4.990517634823665
0.000279594,0.7186207768333318,4.994157705230656
0.000280224,0.7186207768333318,4.997797775637649
0.000280854,0.7186207768333318,4.997797775637649
0.000281484,0.7149483846751827,4.997797775637649
0.000282114,0.7149483846751827,5.00143784604464
0.000282744,0.7186207768333318,4.997797775637649
0.000283374,0.722293168991481,5.00143784604464
0.000284004,0.7186207768333318,5.008717986858623
0.000284634,0.7186207768333318,5.008717986858623
0.000285264,0.722293168991481,5.005077916451632
0.000285894,0.722293168991481,4.997797775637649
0.000286524,0.7186207768333318,4.997797775637649
0.000287154,0.7186207768333318,5.00143784604464
0.000287784,0.7186207768333318,5.005077916451632
0.000288414,0.7149483846751827,5.008717986858623
0.000289044,0.7149483846751827,5.012358057265615
0.000289674,0.7186207768333318,5.008717986858623
0.000290304,0.7186207768333318,5.008717986858623
0.000290934,0.7186207768333318,5.008717986858623
0.000291564,0.7186207768333318,5.00143784604464
0.000292194,0.7186207768333318,5.005077916451632
0.000292824,0.7186207768333318,5.005077916451632
0.000293454,0.722293168991481,5.012358057265615
0.000294084,0.7149483846751827,5.008717986858623
0.000294714,0.7149483846751827,5.008717986858623
0.000295344,0.7259655611496301,5.005077916451632
0.000295974,0.722293168991481,5.005077916451632
0.0002966040000000001,0.7149483846751827,5.005077916451632
0.0002972340000000001,0.7186207768333318,5.00143784604464
0.0002978640000000001,0.7186207768333318,5.00143784604464
0.0002984940000000001,0.7186207768333318,5.00143784604464
0.0002991240000000001,0.7186207768333318,5.00143784604464
0.0002997540000000001,0.7149483846751827,4.997797775637649
0.0003003840000000001,0.7186207768333318,4.994157705230656
